54;A400859;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΜΕ ΚΛΕΙΣΤΟ ΘΩΡΑΚΙΚΟ ΤΟΙΧΩΜΑ· ΜΕΣΟΘΩΡΑΚΟΣΚΟΠΗΣΗ ΚΑΙ ΔΙΑΓΝΩΣΤΙΚΗ ΘΩΡΑΚΟΣΚΟΠΗΣΗ ΜΕ ΜΗΧΑΝΙΚΟ ΑΕΡΙΣΜΟΥ ΤΟΥ ΕΝΟΣ ΠΝΕΥΜΟΝΑ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
55;A400861;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΤΟΠΟΘΕΤΗΣΗ ΜΟΝΙΜΟΥ ΔΙΑΦΛΕΒΙΟΥ ΒΗΜΑΤΟΔΟΤΗ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
56;A400865;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΠΡΟΣΒΑΣΗ ΣΤΗΝ ΚΕΝΤΡΙΚΗ ΦΛΕΒΙΚΗ ΚΥΚΛΟΦΟΡΙΑ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
57;A400869;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΔΙΑΦΛΕΒΙΑ ΕΙΣΑΓΩΓΗ Ή ΑΝΤΙΚΑΤΑΣΤΑΣΗ TOY  ΑΠΙΝΙΔΩΤΗ-ΒΗΜΑΤΟΔΟΤΗ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
58;A400875;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΚΑΡΔΙΑΚΕΣ ΗΛΕΚΤΡΟΦΥΣΙΟΛΟΓΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΑΦΑΙΡΕΣΗΣ ΜΕ ΡΑΔΙΟΣΥΧΝΟΤΗΤΑ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
59;A400879;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΤΡΑΧΕΙΟΒΡΟΓΧΙΚΗ ΑΝΑΚΑΤΑΣΚΕΥΗ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
60;A400881;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΘΩΡΑΚΟΤΟΜΗΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΟΥΣ ΠΝΕΥΜΟΝΕΣ, ΤΟΝ ΥΠΕΖΩΚΟΤΑ, ΤΟ ΔΙΑΦΡΑΓΜΑ ΚΑΙ ΤΟ ΜΕΣΟΘΩΡΑΚΙΟ (ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΚΑΙ ΤΗΣ ΧΕΙΡΟΥΡΓΙΚΗΣ ΘΩΡΑΚΟΣΚΟΠΗΣΗΣ)·ΔΕΝ ΠΡΟΣΔΙΟΡΙΖΕΤΑΙ ΠΕΡΑΙΤΕΡΩ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
61;A400883;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΘΩΡΑΚΟΤΟΜΗΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΟΥΣ ΠΝΕΥΜΟΝΕΣ, ΤΟΝ ΥΠΕΖΩΚΟΤΑ, ΤΟ ΔΙΑΦΡΑΓΜΑ, ΚΑΙ ΤΟ ΜΕΣΟΘΩΡΑΚΙΟ (ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΧΕΙΡΟΥΡΓΙΚΗΣ ΘΩΡΑΚΟΣΚΟΠΗΣΗΣ)· ΜΕ ΜΗΧΑΝΙΚΟ  ΑΕΡΙΣΜΟΥ ΤΟΥ ΕΝΟΣ ΠΝΕΥΜΟΝΑ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
62;A400885;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΘΩΡΑΚΟΤΟΜΗΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΟΥΣ ΠΝΕΥΜΟΝΕΣ, ΤΟΝ ΥΠΕΖΩΚΟΤΑ, ΤΟ ΔΙΑΦΡΑΓΜΑ ΚΑΙ ΤΟ ΜΕΣΟΘΩΡΑΚΙΟ (ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΧΕΙΡΟΥΡΓΙΚΗΣ ΘΩΡΑΚΟΣΚΟΠΗΣΗΣ)· ΑΠΟΦΛΟΙΩΣΗ ΤΟΥ ΥΠΕΖΩΚΟΤΟΣ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
63;A400893;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΘΩΡΑΚΟΤΟΜΗΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΟΥΣ ΠΝΕΥΜΟΝΕΣ, ΤΟΝ ΥΠΕΖΩΚΟΤΑ, ΤΟ ΔΙΑΦΡΑΓΜΑ ΚΑΙ ΤΟ ΜΕΣΟΘΩΡΑΚΙΟ (ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΚΑΙ ΤΗΣ ΧΕΙΡΟΥΡΓΙΚΗΣ ΘΩΡΑΚΟΣΚΟΠΗΣΗΣ)· ΠΝΕΥΜΟΝΕΚΤΟΜΗ ΜΕ ΘΩΡΑΚΟΠΛΑΣΤΙΚΗ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
64;A400897;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΘΩΡΑΚΟΤΟΜΗΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΟΥΣ ΠΝΕΥΜΟΝΕΣ, ΤΟΝ ΥΠΕΖΩΚΟΤΑ, ΤΟ ΔΙΑΦΡΑΓΜΑ ΚΑΙ ΤΟ ΜΕΣΟΘΩΡΑΚΙΟ (ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΧΕΙΡΟΥΡΓΙΚΗΣ ΘΩΡΑΚΟΣΚΟΠΗΣΗΣ) ΕΝΔΟΘΩΡΑΚΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗΝ ΤΡΑΧΕΙΑ ΚΑΙ ΤΟΥΣ ΒΡΟΓΧΟΥΣ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
65;A400901;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΧΕΙΡΟΥΡΓΙΚΟ ΚΑΘΑΡΙΣΜΟ ΤΟΥ ΣΤΕΡΝΟΥ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
66;A400921;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗΝ ΚΑΡΔΙΑ, ΤΟΝ ΠΕΡΙΚΑΡΔΙΑΚΟ ΣΑΚΟ ΚΑΙ ΤΑ ΜΕΓΑΛΑ ΑΓΓΕΙΑ ΤΟΥ ΘΩΡΑΚΑ· ΧΩΡΙΣ ΑΝΤΛΙΑ ΟΞΥΓΟΝΩΤΟΥ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
67;A400923;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗΝ ΚΑΡΔΙΑ, ΤΟΝ ΠΕΡΙΚΑΡΔΙΑΚΟ ΣΑΚΟ ΚΑΙ ΤΑ ΜΕΓΑΛΑ ΑΓΓΕΙΑ ΤΟΥ ΣΤΗΘΟΥΣ· ΜΕ ΑΝΤΛΙΑ ΟΞΥΓΟΝΩΤΟΥ, ΓΙΑ ΗΛΙΚΙΕΣ ΜΙΚΡΟΤΕΡΕΣ ΤΟΥ ΕΝΟΣ ΕΤΟΥΣ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
68;A400925;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗΝ ΚΑΡΔΙΑ, ΤΟΝ ΠΕΡΙΚΑΡΔΙΑΚΟ ΣΑΚΟ ΚΑΙ ΤΑ ΜΕΓΑΛΑ ΑΓΓΕΙΑ ΤΟΥ ΘΩΡΑΚΑ· ΜΕ ΑΝΤΛΙΑ ΟΞΥΓΟΝΩΤΟΥ, ΓΙΑ ΗΛΙΚΙΕΣ ΑΝΩ ΤΟΥ ΕΝΟΣ ΕΤΟΥΣ, ΓΙΑ ΟΛΕΣ ΤΙΣ ΕΠΕΜΒΑΣΕΙΣ ΜΗ-ΣΤΕΦΑΝΙΑΙΑΣ ΠΑΡΑΚΑΜΨΗΣ (Λ.Χ. ΕΠΕΜΒΑΣΕΙΣ ΑΝΤΙΚΑΤΑΣΤΑΣΗΣ ΒΑΛΒΙΔΑΣ) Ή ΓΙΑ ΕΠΑΝΕΓΧΕΙΡΗΣΗ ΓΙΑ ΣΤΕΦΑΝΙΑΙΑ ΠΑΡΑΚΑΜΨΗ ΣΕ ΔΙΑΣΤΗΜΑ ΜΕΓΑΛΥΤΕΡΟ ΤΟΥ ΕΝΟΣ ΜΗΝΟΣ ΑΠΟ ΤΗΝ ΠΡΩΤΗ ΕΓΧΕΙΡΗΣΗ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
69;A400927;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗΝ ΚΑΡΔΙΑ, ΤΟΝ ΠΕΡΙΚΑΡΔΙΑΚΟ ΣΑΚΟ ΚΑΙ ΤΑ ΜΕΓΑΛΑ ΑΓΓΕΙΑ ΤΟΥ ΘΩΡΑΚΑ· ΜΕ ΑΝΤΛΙΑ ΟΞΥΓΟΝΩΤΟΥ ΜΕ ΥΠΟΘΕΡΜΙΚΗ ΚΥΚΛΟΦΟΡΙΚΗ ΠΑΥΣΗ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
70;A400933;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΜΟΣΧΕΥΜΑ ΑΜΕΣΗΣ ΑΟΡΤΟΣΤΕΦΑΝΙΑΙΑΣ ΠΑΡΑΚΑΜΨΗΣ· ΧΩΡΙΣ ΑΝΤΛΙΑ ΟΞΥΓΟΝΩΤΟΥ ΜΕ ΑΕΡΑΝΤΛΙΑ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
71;A400935;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΜΟΣΧΕΥΜΑ ΑΜΕΣΗΣ ΑΟΡΤΟΣΤΕΦΑΝΙΑΙΑΣ ΠΑΡΑΚΑΜΨΗΣ·  ΜΕ ΑΝΤΛΙΑ ΟΞΥΓΟΝΩΤΟΥ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
72;A400961;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΜΕΤΑΜΟΣΧΕΥΣΗ ΚΑΡΔΙΑΣ Ή ΜΕΤΑΜΟΣΧΕΥΣΗ ΚΑΡΔΙΑΣ/ΠΝΕΥΜΟΝΟΣ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
73;A401001;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗΝ ΑΥΧΕΝΙΚΗ ΜΟΙΡΑ ΤΗΣ ΣΠΟΝΔΥΛΙΚΗΣ ΣΤΗΛΗΣ ΚΑΙ ΤΟΝ ΝΩΤΙΑΙΟ ΜΥΕΛΟ· ΔΕΝ ΠΡΟΣΔΙΟΡΙΖΕΤΑΙ ΠΕΡΑΙΤΕΡΩ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
74;A401009;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗΝ ΑΥΧΕΝΙΚΗ ΜΟΙΡΑ ΤΗΣ ΣΠΟΝΔΥΛΙΚΗΣ ΣΤΗΛΗΣ ΚΑΙ ΤΟΥ ΝΩΤΙΑΙΟΥ ΜΥΕΛΟΥ· ΕΠΕΜΒΑΣΕΙΣ ΜΕ ΤΟΝ ΑΣΘΕΝΗ ΣΕ ΚΑΘΙΣΤΗ ΣΤΑΣΗ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
75;A401041;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗ ΘΩΡΑΚΙΚΗ ΜΟΙΡΑ ΤΗΣ ΣΠΟΝΔΥΛΙΚΗΣ ΣΤΗΛΗΣ ΚΑΙ ΤΟΥ ΝΩΤΙΑΙΟΥ ΜΥΕΛΟΥ· ΔΕΝ ΠΡΟΣΔΙΟΡΙΖΕΤΑΙ ΠΕΡΑΙΤΕΡΩ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
76;A401045;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗ ΘΩΡΑΚΙΚΗ ΜΟΙΡΑ ΤΗΣ ΣΠΟΝΔΥΛΙΚΗΣ ΣΤΗΛΗΣ ΚΑΙ ΤΟΥ ΝΩΤΙΑΙΟΥ ΜΥΕΛΟΥ· ΘΩΡΑΚΟ-ΟΣΦΥΙΚΗ ΣΥΜΠΑΘΕΚΤΟΜΗ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
77;A401051;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗ ΘΩΡΑΚΙΚΗ ΜΟΙΡΑ ΤΗΣ ΣΠΟΝΔΥΛΙΚΗΣ ΣΤΗΛΗΣ ΚΑΙ ΤΟΥ ΝΩΤΙΑΙΟΥ ΜΥΕΛΟΥ, ΜΕΣΩ  ΠΡΟΣΘΙΑΣ ΔΙΑΘΩΡΑΚΙΚΗΣ ΠΡΟΣΠΕΛΑΣΗΣ· ΧΩΡΙΣ ΜΗΧΑΝΙΚΟ ΑΕΡΙΣΜΟΥ ΤΟΥ ΕΝΟΣ ΠΝΕΥΜΟΝΑ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
78;A401053;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗ ΘΩΡΑΚΙΚΗ ΜΟΙΡΑ ΤΗΣ ΣΠΟΝΔΥΛΙΚΗΣ ΣΤΗΛΗΣ ΚΑΙ ΤΟΥ ΝΩΤΙΑΙΟΥ ΜΥΕΛΟΥ, ΜΕΣΩ  ΠΡΟΣΘΙΑΣ ΔΙΑΘΩΡΑΚΙΚΗΣ ΠΡΟΣΠΕΛΑΣΗΣ· ΜΕ ΧΡΗΣΗ ΜΗΧΑΝΙΚΟΥ ΑΕΡΙΣΜΟΥ ΤΟΥ ΕΝΟΣ ΠΝΕΥΜΟΝΑ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
79;A401061;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗΝ ΟΣΦΥΙΚΗ ΜΟΙΡΑ· ΔΕΝ ΠΡΟΣΔΙΟΡΙΖΕΤΑΙ ΠΕΡΑΙΤΕΡΩ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
80;A401065;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗΝ ΟΣΦΥΙΚΗ ΜΟΙΡΑ· ΟΣΦΥΙΚΗ ΣΥΜΠΑΘΕΚΤΟΜΗ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
81;A401069;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗΝ ΟΣΦΥΙΚΗ ΜΟΙΡΑ· ΧΗΜΙΚΗ ΛΥΣΗ ΠΗΚΤΟΕΙΔΟΥΣ ΠΥΡΗΝΑ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
82;A401071;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗΝ ΟΣΦΥΙΚΗ ΜΟΙΡΑ· ΔΙΑΓΝΩΣΤΙΚΗ Ή ΘΕΡΑΠΕΥΤΙΚΗ ΟΣΦΥΙΚΗ ΠΑΡΑΚΕΝΤΗΣΗ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
83;A401081;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΧΕΙΡΙΣΜΟ ΤΗΣ ΣΠΟΝΔΥΛΙΚΗΣ ΣΤΗΛΗΣ Ή ΓΙΑ ΚΛΕΙΣΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ  ΤΗΝ ΑΥΧΕΝΙΚΗ, ΤΗ ΘΩΡΑΚΙΚΗ Ή ΤΗΝ ΟΣΦΥΙΚΗ ΜΟΙΡΑ ΤΟΥ ΝΩΤΙΑΙΟΥ ΜΥΕΛΟΥ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
84;A401141;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΚΤΕΤΑΜΕΝΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗ ΣΠΟΝΔΥΛΙΚΗ ΣΤΗΛΗ ΚΑΙ ΤΟ ΝΩΤΙΑΙΟ ΜΥΕΛΟ (Π.Χ. ΜΗΧΑΝΙΚΗ ΥΠΟΣΤΗΡΙΞΗ ΤΗΣ ΣΠΟΝΔΥΛΙΚΗΣ ΣΤΗΛΗΣ Ή ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΑΓΓΕΙΑ);ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
85;A401201;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΟ ΑΝΩ ΠΡΟΣΘΙΟ ΚΟΙΛΙΑΚΟ ΤΟΙΧΩΜΑ·ΔΕΝ ΠΡΟΣΔΙΟΡΙΖΕΤΑΙ ΠΕΡΑΙΤΕΡΩ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
86;A401205;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΟ ΑΝΩ ΠΡΟΣΘΙΟ ΚΟΙΛΙΑΚΟ ΤΟΙΧΩΜΑ· ΔΙΑΔΕΡΜΙΚΗ ΒΙΟΨΙΑ ΗΠΑΤΟΣ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
87;A401261;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΟ ΑΝΩ ΟΠΙΣΘΙΟ ΚΟΙΛΙΑΚΟ ΤΟΙΧΩΜΑ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
88;A401281;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΝΔΟΣΚΟΠΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΟ ΑΝΩ ΓΑΣΤΡΕΝΤΕΡΙΚΟ ΣΥΣΤΗΜΑ, ΟΠΟΥ Η ΕΝΔΟΣΚΟΠΗΣΗ ΕΙΣΑΓΕΤΑΙ ΚΕΝΤΡΙΚΑ ΤΟΥ ΔΩΔΕΚΑΔΑΚΤΥΛΟΥ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
89;A401301;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΠΛΑΣΤΙΚΗ ΚΗΛΗΣ  ΔΕΝ ΠΡΟΣΔΙΟΡΙΖΕΤΑΙ ΠΕΡΑΙΤΕΡΩ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
90;A401305;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΠΛΑΣΤΙΚΗ ΚΗΛΗΣ ΣΤΗΝ ΑΝΩ ΚΟΙΛΙΑΚΗ ΧΩΡΑ· ΟΣΦΥΙΚΕΣ ΚΑΙ ΚΟΙΛΙΑΚΕΣ (ΜΕΤΕΓΧΕΙΡΗΤΙΚΕΣ) ΚΗΛΕΣ ΚΑΙ/Ή ΔΙΑΣΠΑΣΗ ΤΡΑΥΜΑΤΟΣ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
91;A401309;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΠΛΑΣΤΙΚΗ ΚΗΛΗΣ ΣΤΗΝ ΑΝΩ ΚΟΙΛΙΑΚΗ ΧΩΡΑ· ΟΜΦΑΛΟΚΗΛΗ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
92;A401313;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΠΛΑΣΤΙΚΗ ΚΗΛΗΣ ΣΤΗΝ ΑΝΩ ΚΟΙΛΙΑΚΗ ΧΩΡΑ· ΔΙΑΚΟΙΛΙΑΚΗ ΑΠΟΚΑΤΑΣΤΑΣΗ  ΔΙΑΦΡΑΓΜΑΤΙΚΗΣ ΚΗΛΗΣ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
93;A401341;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ΚΥΡΙΑ ΑΙΜΟΦΟΡΑ ΑΓΓΕΙΑ ΤΗΣ ΚΟΙΛΙΑΚΗΣ ΧΩΡΑΣ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
94;A401381;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΝΔΟΠΕΡΙΤΟΝΑΪΚΕΣ ΕΠΕΜΒΑΣΕΙΣ ΣΤΗΝ ΑΝΩ ΚΟΙΛΙΑΚΗ ΧΩΡΑ, ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΛΑΠΑΡΟΣΚΟΠΗΣΗΣ· ΔΕΝ ΠΡΟΣΔΙΟΡΙΖΕΤΑΙ ΠΕΡΑΙΤΕΡΩ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
95;A401385;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΝΔΟΠΕΡΙΤΟΝΑΪΚΕΣ ΕΠΕΜΒΑΣΕΙΣ ΣΤΗΝ ΑΝΩ ΚΟΙΛΙΑΚΗ ΧΩΡΑ, ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΛΑΠΑΡΟΣΚΟΠΗΣΗΣ· ΜΕΡΙΚΗ ΗΠΑΤΕΚΤΟΜΗ Ή ΑΝΤΙΜΕΤΩΠΙΣΗ ΗΠΑΤΙΚΗΣ ΑΙΜΟΡΡΑΓΙΑΣ (ΕΞΑΙΡΕΣΗ ΑΠΟΤΕΛΕΙ Η ΗΠΑΤΙΚΗ ΒΙΟΨΙΑ);ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
96;A401389;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΝΔΟΠΕΡΙΤΟΝΑΪΚΕΣ ΕΠΕΜΒΑΣΕΙΣ ΣΤΗΝ ΑΝΩ ΚΟΙΛΙΑΚΗ ΧΩΡΑ, ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΛΑΠΑΡΟΣΚΟΠΗΣΗΣ· ΠΑΓΚΡΕΑΤΕΚΤΟΜΗ, ΜΕΡΙΚΗ Ή ΟΛΙΚΗ (Π.Χ. ΕΠΕΜΒΑΣΗ ΚΑΤΑ WHIPPLE);ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
97;A401393;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΝΔΟΠΕΡΙΤΟΝΑΪΚΕΣ ΕΠΕΜΒΑΣΕΙΣ ΣΤΗΝ ΑΝΩ ΚΟΙΛΙΑΚΗ ΧΩΡΑ, ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΛΑΠΑΡΟΣΚΟΠΗΣΗΣ· ΜΕΤΑΜΟΣΧΕΥΣΗ ΗΠΑΤΟΣ (ΔΕΚΤΗΣ);ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
98;A401395;ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΝΔΟΠΕΡΙΤΟΝΑΪΚΕΣ ΕΠΕΜΒΑΣΕΙΣ ΣΤΗΝ ΑΝΩ ΚΟΙΛΙΑΚΗ ΧΩΡΑ, ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΛΑΠΑΡΟΣΚΟΠΗΣΗΣ· ΕΠΕΜΒΑΣΗ ΠΕΡΙΟΡΙΣΜΟΥ ΤΟΥ ΣΤΟΜΑΧΟΥ;ΠΡΑΞΕΙΣ ΑΝΑΙΣΘΗΣΙΑΣ;;;;
